"","Category","ID","Name","PValue","QValueFDRBH","QValueFDRBY","QValueBonferroni","TotalGenes","GenesInTerm","GenesInQuery","GenesInTermInQuery","Source","URL","Cluster","nlog10_fdr"
"291","CoexpressionAtlas","GSM605763_100","alpha beta T cells, T.4.TI.B16, 4+ 8- TCR+ 45+, B16 Melanoma Tumor, avg-3",0.00105370011483873,0.0373758665022113,0.279513540213638,1,21234,57,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM605763","0",1.4274087300985
"292","CoexpressionAtlas","GSM403987_100","CD positive, CD4 Test DB, 4+8-B220-, Spleen, avg-1",0.00109078483296971,0.0373758665022113,0.279513540213638,1,21234,58,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM403987","0",1.4274087300985
"293","CoexpressionAtlas","GSM399385_100","alpha beta T cells, T.8SP69+.Th, 4- 8+ TCRhi 69+, Thymus, avg-3",0.00109078483296971,0.0373758665022113,0.279513540213638,1,21234,58,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM399385","0",1.4274087300985
"294","CoexpressionAtlas","GSM399376_100","alpha beta T cells, T.4SP69+.Th, 4+ 8- TCRhi 69+, Thymus, avg-3",0.00112849164809744,0.0373758665022113,0.279513540213638,1,21234,59,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM399376","0",1.4274087300985
"295","CoexpressionAtlas","GSM605766_100","alpha beta T cells, T.4FP3-.Sp, 4+ 8- GFP- 44lo, Spleen, avg-3",0.00112849164809744,0.0373758665022113,0.279513540213638,1,21234,59,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM605766","0",1.4274087300985
"296","CoexpressionAtlas","gudmap_kidney_adult_RenalCortexMixed_Std_k4_200","kidney_adult_RenalCortexMixed_Std_k-means-cluster#4_top-relative-expression-ranked_200",0.00112849164809744,0.0373758665022113,0.279513540213638,1,21234,59,18,2,"Gudmap Mouse MOE430.2","http://www.gudmap.org/","0",1.4274087300985
"297","CoexpressionAtlas","PCBC_ratio_EB_vs_SC_1000","ratio_EmbryoidBody_vs_StemCell_top-relative-expression-ranked_1000",0.00114419200929276,0.0373758665022113,0.279513540213638,1,21234,994,18,5,"PCBC","http://www.progenitorcells.org/","0",1.4274087300985
"298","CoexpressionAtlas","GSM399373_100","alpha beta T cells, T.4SP24int.Th, 4+ 8- TCRhi 24int, Thymus, avg-3",0.00116681959875987,0.0373758665022113,0.279513540213638,1,21234,60,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM399373","0",1.4274087300985
"299","CoexpressionAtlas","GSM399379_100","alpha beta T cells, T.8SP24-.Th, 4- 8+ TCRhi 24-/lo, Thymus, avg-3",0.00116681959875987,0.0373758665022113,0.279513540213638,1,21234,60,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM399379","0",1.4274087300985
"300","CoexpressionAtlas","GSM404000_100","CD positive, CD4 Test JS, 4+8-B220-, Spleen, avg-3",0.00120576772098543,0.0374164795918293,0.279817263164314,1,21234,61,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM404000","0",1.42693707642353
"301","CoexpressionAtlas","GSM538406_100","alpha beta T cells, T.8Nve.LN, 4- 8+ 25- 62Lhi 44lo, Lymph Node, avg-3",0.00136774274783342,0.0374514788437004,0.280079003311389,1,21234,65,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM538406","0",1.42653102867271
"302","CoexpressionAtlas","GSM605770_100","alpha beta T cells, T.8.Sp.B16, 4- 8+ TCR+ 45+, B16 Melanoma Spleen, avg-3",0.00140977734990012,0.0374514788437004,0.280079003311389,1,21234,66,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM605770","0",1.42653102867271
"303","CoexpressionAtlas","GSM538409_100","alpha beta T cells, T.8Nve.MLN, 4- 8+ 25- 62Lhi 44lo, Lymph Node, avg-3",0.0014524263739588,0.0374514788437004,0.280079003311389,1,21234,67,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM538409","0",1.42653102867271
"304","CoexpressionAtlas","GSM538414_100","alpha beta T cells, T.8Nve.PP, TCRb+ CD8+ CD44low CD62Lhigh, Peyer's Patch, avg-1",0.0014524263739588,0.0374514788437004,0.280079003311389,1,21234,67,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM538414","0",1.42653102867271
"305","CoexpressionAtlas","GSM538413_100","alpha beta T cells, T.8Nve.PP, TCRb+ CD8+ CD44low CD62L high, Peyer's Patch, avg-1",0.00153956388564907,0.0374514788437004,0.280079003311389,1,21234,69,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM538413","0",1.42653102867271
"306","CoexpressionAtlas","GSM538412_100","alpha beta T cells, T.8Nve.PP, TCR+ CD8+ CD44low CD62Lhigh, Peyer's Patch, avg-1",0.00153956388564907,0.0374514788437004,0.280079003311389,1,21234,69,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM538412","0",1.42653102867271
"307","CoexpressionAtlas","GSM538415_100","alpha beta T cells, T.8Nve.Sp, 4- 8+ 25- 62Lhi 44lo, Spleen, avg-3",0.00153956388564907,0.0374514788437004,0.280079003311389,1,21234,69,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM538415","0",1.42653102867271
"308","CoexpressionAtlas","gudmap_dev lower uro neuro_e15.5_BladdPelvicGanglion_Sox10_k4_1000","dev lower uro neuro_e15.5_BladdPelvicGanglion_Sox10_k-means-cluster#4_top-relative-expression-ranked_1000",0.00156593708828271,0.0374514788437004,0.280079003311389,1,21234,278,18,3,"Gudmap Mouse ST 1.0","http://www.gudmap.org/","0",1.42653102867271
"309","CoexpressionAtlas","ratio_ECTO_vs_SC_500_K1","ratio_induced-Ectoderm_vs_StemCell_top-relative-expression-ranked_500_k-means-cluster#1",0.00158211907385793,0.0374514788437004,0.280079003311389,1,21234,279,18,3,"PCBC","http://www.progenitorcells.org/","0",1.42653102867271
"310","CoexpressionAtlas","GSM605909_100","CD positive, T.8Nve.Sp.OT1, CD8+ CD45.1+, Spleen, avg-3",0.00158405046468823,0.0374514788437004,0.280079003311389,1,21234,70,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM605909","0",1.42653102867271
"311","CoexpressionAtlas","PCBC_ratio_ECTO blastocyst_vs_ECTO UCB CD34+Z_cfr-2X-p05","ECTO blastocyst_vs_ECTO UCB CD34+Z-Confounder_removed-fold2.0_adjp0.05",0.00166461175522315,0.0375607127113417,0.28089590330363,1,21234,284,18,3,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium","0",1.42526617562674
"312","CoexpressionAtlas","PCBC_ratio_ECTO_from-ESC_vs_ECTO_from-OSKM-L_cfr-2X-p05","Ectoderm Differentiated Cells-reprogram_NA_vs_Ectoderm Differentiated Cells-reprogram_OSKM-L-Confounder_removed-fold2.0_adjp0.05",0.00172117008466561,0.0375607127113417,0.28089590330363,1,21234,73,18,2,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium","0",1.42526617562674
"313","CoexpressionAtlas","PCBC_ratio_ECTO_from-ESC_vs_ECTO_from-mRNA_cfr-2X-p05","Ectoderm Differentiated Cells-method_NA_vs_Ectoderm Differentiated Cells-method_mRNA-Confounder_removed-fold2.0_adjp0.05",0.00172117008466561,0.0375607127113417,0.28089590330363,1,21234,73,18,2,"PCBC_AltAnalyze","http://code.google.com/p/altanalyze/wiki/PCBC_C4_compendium","0",1.42526617562674
"314","CoexpressionAtlas","Facebase_RNAseq_e10.5_Medial Nasal Eminence_500_K1","FacebaseRNAseq_e10.5_Medial Nasal Eminence_top-relative-expression-ranked_500_k-means-cluster#1",0.00178458010654837,0.0375607127113417,0.28089590330363,1,21234,291,18,3,"FaceBase_RNAseq","http://www.facebase.org","0",1.42526617562674
"315","CoexpressionAtlas","GSM605758_100","alpha beta T cells, T.4.PLN.BDC, 4+ 8- BDC+, Lymph Node, avg-3",0.0018156235751706,0.0375607127113417,0.28089590330363,1,21234,75,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM605758","0",1.42526617562674
"316","CoexpressionAtlas","GSM605753_100","alpha beta T cells, T.4.LN.BDC, 4+ 8- BDC+, Lymph Node, avg-3",0.0018156235751706,0.0375607127113417,0.28089590330363,1,21234,75,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM605753","0",1.42526617562674
"317","CoexpressionAtlas","GSM605756_100","alpha beta T cells, T.4.Pa.BDC, 4+ 8- BDC+, Pancreas, avg-2",0.00196184549552864,0.0397573995318356,0.297323715349153,1,21234,78,18,2,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM605756","0",1.40058202985592
"318","CoexpressionAtlas","GSM605756_500","alpha beta T cells, T.4.Pa.BDC, 4+ 8- BDC+, Pancreas, avg-2",0.00250880338204884,0.047290655557224,0.353660792132843,1,21234,328,18,3,"Immgen.org, GSE15907","http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSM605756","0",1.32522466562273
"319","ToppCell","b8f67ac2faadd5b848955e43ab5d6cf5e49b3681","(1)_T_CD4_naive|World / Spleen cell shreds - cell class (v1) and cell subclass (v1)",3.12741777326805e-40,2.84782662433788e-36,2.76067156422264e-35,2.84782662433788e-36,44952,188,18,17,"Tissue Stability Cell Atlas - Spleen Cells","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/tissue stability/spleen/Output by cell class (v1) by cell subclass (v1) by Donor/b8f67ac2faadd5b848955e43ab5d6cf5e49b3681/morpheus","0",35.545486454075
"320","ToppCell","6436d3bfce02d137b76e5c4c8b2fe27974c57c99","PBMC-Control-Lymphocyte-T/NK-CD8+_T-CD8+_T_naive-|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)",1.43733476956133e-33,8.75665879268881e-31,8.4886694716525e-30,1.30883704116254e-29,44952,193,18,15,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster/6436d3bfce02d137b76e5c4c8b2fe27974c57c99/morpheus","0",30.0576615724505
"321","ToppCell","3cde93bbfc1ae6fb586ae6b7aaa6ed8b5eee28a4","PBMC-Control-Lymphocyte-T/NK-CD8+_T-CD8+_T_naive-|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)",1.43733476956133e-33,8.75665879268881e-31,8.4886694716525e-30,1.30883704116254e-29,44952,193,18,15,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster-2/3cde93bbfc1ae6fb586ae6b7aaa6ed8b5eee28a4/morpheus","0",30.0576615724505
"322","ToppCell","d755dc6de4fbd4d8f5d8a88aac497e7b9e8b89de","PBMC-Control-Lymphocyte-T/NK-CD8+_T-CD8+_T_naive|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)",1.43733476956133e-33,8.75665879268881e-31,8.4886694716525e-30,1.30883704116254e-29,44952,193,18,15,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster-2/d755dc6de4fbd4d8f5d8a88aac497e7b9e8b89de/morpheus","0",30.0576615724505
"323","ToppCell","f5face746df3517c86d72e31ba8f1b78c4c6b481","Healthy/Control-CD4+_T_naive|Healthy/Control / Disease group and Cell class",1.43733476956133e-33,8.75665879268881e-31,8.4886694716525e-30,1.30883704116254e-29,44952,193,18,15,"Influenza Atlas","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/PBMC Atlas/influenza/Output by disease.group_v2 by Cell.class/f5face746df3517c86d72e31ba8f1b78c4c6b481/morpheus","0",30.0576615724505
"324","ToppCell","6218e6cbe44d92bb98d42ef2f5e18ab7a683b100","Healthy/Control-CD4+_T_naive|World / Disease group and Cell class",1.43733476956133e-33,8.75665879268881e-31,8.4886694716525e-30,1.30883704116254e-29,44952,193,18,15,"Influenza Atlas","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/PBMC Atlas/influenza/Output by disease.group_v2 by Cell.class/6218e6cbe44d92bb98d42ef2f5e18ab7a683b100/morpheus","0",30.0576615724505
"325","ToppCell","d371403b51281a6e37652fa8dc1b2dd81d2ab371","PBMC-Control-Lymphocyte-T/NK-CD8+_T-CD8+_T_naive|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)",1.43733476956133e-33,8.75665879268881e-31,8.4886694716525e-30,1.30883704116254e-29,44952,193,18,15,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster/d371403b51281a6e37652fa8dc1b2dd81d2ab371/morpheus","0",30.0576615724505
"326","ToppCell","643ee12ab81d4f6c97633872f4123b90a1846d50","Control-Lymphocyte-T_NK-CD4_Naive|Control / Disease, Lineage and Cell Type",1.43733476956133e-33,8.75665879268881e-31,8.4886694716525e-30,1.30883704116254e-29,44952,193,18,15,"Sepsis Atlas","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/immune atlas/sepsis/Output by Disease_pheno by Lineage by cell_type-2/643ee12ab81d4f6c97633872f4123b90a1846d50/morpheus","0",30.0576615724505
"327","ToppCell","2e2019a7bf57f257f0ff9b24eacff59dbb952ebb","PBMC-Control-Lymphocyte-T/NK-CD4+_T-CD4+_T_naive-|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)",1.55768395862576e-33,8.75665879268881e-31,8.4886694716525e-30,1.41842701272461e-29,44952,194,18,15,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster-2/2e2019a7bf57f257f0ff9b24eacff59dbb952ebb/morpheus","0",30.0576615724505
"328","ToppCell","a8a0368a4e0eb5654fdffc8a779b08ad402aa2eb","Healthy_donor-CD4+_T_naive|Healthy_donor / disease group, cell group and cell class (v2)",1.55768395862576e-33,8.75665879268881e-31,8.4886694716525e-30,1.41842701272461e-29,44952,194,18,15,"PBMC Atlas of COVID-19 and Influenza Patients (Lee et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/Covid-19_PBMC_Lee et al._Science Immunology/Output by disease group by Cell group by Cell class-3/a8a0368a4e0eb5654fdffc8a779b08ad402aa2eb/morpheus","0",30.0576615724505
"329","ToppCell","e0ccf18edbae09fc1068f1e923f1bc0d0ff44195","PBMC-Control-Lymphocyte-T/NK-CD4+_T-CD4+_T_naive|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)",1.55768395862576e-33,8.75665879268881e-31,8.4886694716525e-30,1.41842701272461e-29,44952,194,18,15,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster/e0ccf18edbae09fc1068f1e923f1bc0d0ff44195/morpheus","0",30.0576615724505
"330","ToppCell","fc0504730ae576ff46ba0bc9f585c53ab78d914c","PBMC-Control-Lymphocyte-T/NK-CD4+_T-CD4+_T_naive-|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)",1.55768395862576e-33,8.75665879268881e-31,8.4886694716525e-30,1.41842701272461e-29,44952,194,18,15,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster/fc0504730ae576ff46ba0bc9f585c53ab78d914c/morpheus","0",30.0576615724505
"331","ToppCell","d788d5bd1e651706e7e2d54ada546a5e84f86ff0","PBMC-Control-Lymphocyte-T/NK-CD4+_T-CD4+_T_naive|Control / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)",1.55768395862576e-33,8.75665879268881e-31,8.4886694716525e-30,1.41842701272461e-29,44952,194,18,15,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster-2/d788d5bd1e651706e7e2d54ada546a5e84f86ff0/morpheus","0",30.0576615724505
"332","ToppCell","aabcd9f71d8ef54add5c46d8a3e226e3ae3ab124","Control-Lymphoid_T/NK-CD4+_T_naive|Control / Disease group, lineage and cell class",1.55768395862576e-33,8.75665879268881e-31,8.4886694716525e-30,1.41842701272461e-29,44952,194,18,15,"Integration of 5 COVID-19 PBMC Datasets","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/PBMC Atlas/integration/Output by disease.group_v2 by Lineage by Cell.class-2/aabcd9f71d8ef54add5c46d8a3e226e3ae3ab124/morpheus","0",30.0576615724505
"333","ToppCell","38d65cf0895f7a99d789ec3dcbd56a7506706d38","COVID-19_Moderate-CD4+_T_naive|World / disease group, cell group and cell class",1.6873849453709e-33,8.75665879268881e-31,8.4886694716525e-30,1.53653273125474e-29,44952,195,18,15,"PBMC Atlas of COVID-19 Patients (Arunachalam et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/Covid-19_PBMC_Arunachalam_et al._Science/Output by disease group by Cell group by Cell class/38d65cf0895f7a99d789ec3dcbd56a7506706d38/morpheus","0",30.0576615724505
"334","ToppCell","d3fa551bc6f5ee5890af1040415e61ecd5d46201","(1)_T_cells-(1)_T_CD4_naive|(1)_T_cells / Spleen cell shreds - cell class (v1) and cell subclass (v1)",1.6873849453709e-33,8.75665879268881e-31,8.4886694716525e-30,1.53653273125474e-29,44952,195,18,15,"Tissue Stability Cell Atlas - Spleen Cells","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/tissue stability/spleen/Output by cell class (v1) by cell subclass (v1) by Donor/d3fa551bc6f5ee5890af1040415e61ecd5d46201/morpheus","0",30.0576615724505
"335","ToppCell","97cf1a50a6d587a89a97666287e0a8ed271d014b","BLOOD--(1)_Naive/CM_T_cells| / shred on tissue, inflammation_status, cell class(v3), cell subclass (v2)",1.6873849453709e-33,8.75665879268881e-31,8.4886694716525e-30,1.53653273125474e-29,44952,195,18,15,"Human Ileal Immune cells from Crohn's Disease","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/Gastronintestine/Ileum_Crohn_Disease/Output by tissue by inflammation_status by cell class (v3) by cell subclass (v2) by cluster-2/97cf1a50a6d587a89a97666287e0a8ed271d014b/morpheus","0",30.0576615724505
"336","ToppCell","b1a463cf4cf3755086f3420b8892d493af8cacbe","COVID-19_Moderate-CD4+_T_naive|COVID-19_Moderate / disease group, cell group and cell class",1.82710868725113e-33,8.75665879268881e-31,8.4886694716525e-30,1.66376517061087e-29,44952,196,18,15,"PBMC Atlas of COVID-19 Patients (Arunachalam et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/Covid-19_PBMC_Arunachalam_et al._Science/Output by disease group by Cell group by Cell class/b1a463cf4cf3755086f3420b8892d493af8cacbe/morpheus","0",30.0576615724505
"337","ToppCell","f6324bd3ade7e8a95e46d8f85c62f7dce4a09450","(232)_CD4+/CD45RA+_Naive_T_cell|World / immune cells in Peripheral Blood (logTPM normalization)",1.82710868725113e-33,8.75665879268881e-31,8.4886694716525e-30,1.66376517061087e-29,44952,196,18,15,"Human Blood Atlas","https://toppcell.cchmc.org/biosystems/go/index3/get/Kang/pbmc8k_shred/Output by lineage by cell type by subtype-2/f6324bd3ade7e8a95e46d8f85c62f7dce4a09450/morpheus","0",30.0576615724505
"338","ToppCell","c3385226915097f47d2f197166fc755227438524","COVID-19_Moderate-CD8+_T_naive|World / disease group, cell group and cell class",1.15934784421413e-30,4.46470714352499e-28,4.32806897315135e-27,1.05570214694139e-26,44952,191,18,14,"PBMC Atlas of COVID-19 Patients (Arunachalam et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/Covid-19_PBMC_Arunachalam_et al._Science/Output by disease group by Cell group by Cell class/c3385226915097f47d2f197166fc755227438524/morpheus","0",27.3502070228051
"339","ToppCell","284955fec5103194d416320f41fa4d87c7efc4fb","PBMC-Mild-Lymphocyte-T/NK-CD8+_T-CD8+_T_naive|Mild / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)",1.25042823636031e-30,4.46470714352499e-28,4.32806897315135e-27,1.1386399520297e-26,44952,192,18,14,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster-2/284955fec5103194d416320f41fa4d87c7efc4fb/morpheus","0",27.3502070228051
"340","ToppCell","0d3b2b9cd586a4adbc3755563dd50b140227c287","PBMC-Mild-Lymphocyte-T/NK-CD8+_T-CD8+_T_naive|Mild / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)",1.25042823636031e-30,4.46470714352499e-28,4.32806897315135e-27,1.1386399520297e-26,44952,192,18,14,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster/0d3b2b9cd586a4adbc3755563dd50b140227c287/morpheus","0",27.3502070228051
"341","ToppCell","ad2e0f35d50fe4e6977eba8a7a2bd990f6946305","PBMC-Mild-Lymphocyte-T/NK-CD8+_T-CD8+_T_naive-|Mild / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.09)",1.25042823636031e-30,4.46470714352499e-28,4.32806897315135e-27,1.1386399520297e-26,44952,192,18,14,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster-2/ad2e0f35d50fe4e6977eba8a7a2bd990f6946305/morpheus","0",27.3502070228051
"342","ToppCell","67f50e5b1d449923002dc5b5d0c4d32c523034d3","PBMC-Mild-Lymphocyte-T/NK-CD8+_T-CD8+_T_naive-|Mild / Location, Disease Group, Cell group, Cell class and sub_cluster (2021.03.01)",1.25042823636031e-30,4.46470714352499e-28,4.32806897315135e-27,1.1386399520297e-26,44952,192,18,14,"Integration of Multiple Sampling Location of COVID-19 Patients","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/All/Output by Location by disease.group_v3 by Lineage by Cell.group by Cell.class_v2 by sub_cluster/67f50e5b1d449923002dc5b5d0c4d32c523034d3/morpheus","0",27.3502070228051
"343","ToppCell","42ddacc55658ea6ba4248ac19c9c3709f342b4f5","mild_COVID-19-CD4+_T_naive|World / disease group, cell group and cell class (v2)",1.34811467616264e-30,4.46470714352499e-28,4.32806897315135e-27,1.2275932241137e-26,44952,193,18,14,"PBMC Atlas of COVID-19 and Influenza Patients (Lee et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/Covid-19_PBMC_Lee et al._Science Immunology/Output by disease group by Cell group by Cell class-3/42ddacc55658ea6ba4248ac19c9c3709f342b4f5/morpheus","0",27.3502070228051
"344","ToppCell","40fc4a519c883c6c269a9c05be36ae906f75426a","mild_COVID-19-CD4+_T_naive|mild_COVID-19 / disease group, cell group and cell class (v2)",1.34811467616264e-30,4.46470714352499e-28,4.32806897315135e-27,1.2275932241137e-26,44952,193,18,14,"PBMC Atlas of COVID-19 and Influenza Patients (Lee et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/Covid-19_PBMC_Lee et al._Science Immunology/Output by disease group by Cell group by Cell class-3/40fc4a519c883c6c269a9c05be36ae906f75426a/morpheus","0",27.3502070228051
"345","ToppCell","bcaaa6b6ce5b3552f11311d8ee91c35b8ec065f8","Healthy_donor-CD4+_T_naive|World / disease group, cell group and cell class (v2)",1.4528468859568e-30,4.46470714352499e-28,4.32806897315135e-27,1.32296237435226e-26,44952,194,18,14,"PBMC Atlas of COVID-19 and Influenza Patients (Lee et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/Covid-19_PBMC_Lee et al._Science Immunology/Output by disease group by Cell group by Cell class-3/bcaaa6b6ce5b3552f11311d8ee91c35b8ec065f8/morpheus","0",27.3502070228051
"346","ToppCell","4c6cdedf35c5416a52cb931637715b23d5d07996","T/NK_cells-CD4+_Naive_T_cell|World / Lineage and Cell class",1.4528468859568e-30,4.46470714352499e-28,4.32806897315135e-27,1.32296237435226e-26,44952,194,18,14,"Human Bone Marrow Atlas","https://toppcell.cchmc.org/biosystems/go/index3/get/human/Output by Lineage by Cell class-2/4c6cdedf35c5416a52cb931637715b23d5d07996/morpheus","0",27.3502070228051
"347","ToppCell","22fdc8876883c6b00049ed978260e11f02209b3a","COVID-19_Moderate-CD8+_T_naive|COVID-19_Moderate / disease group, cell group and cell class",1.56509126651241e-30,4.46470714352499e-28,4.32806897315135e-27,1.4251721072862e-26,44952,195,18,14,"PBMC Atlas of COVID-19 Patients (Arunachalam et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/Covid-19_PBMC_Arunachalam_et al._Science/Output by disease group by Cell group by Cell class/22fdc8876883c6b00049ed978260e11f02209b3a/morpheus","0",27.3502070228051
"348","ToppCell","dd77ce987dfcff196e489f8007ffefe5405afffb","Healthy-CD4+_T_naive|Healthy / disease group, cell group and cell class",1.68534235628059e-30,4.46470714352499e-28,4.32806897315135e-27,1.53467274962911e-26,44952,196,18,14,"PBMC Atlas of COVID-19 Patients (Arunachalam et al.)","https://toppcell.cchmc.org/biosystems/go/index3/get/data for toppcell/covid19 Atlas/Covid-19_PBMC_Arunachalam_et al._Science/Output by disease group by Cell group by Cell class/dd77ce987dfcff196e489f8007ffefe5405afffb/morpheus","0",27.3502070228051
